time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,0.2149280956754138,-0.6824172403146138,16.157791393320817,6.276697195423385,6.189647115689098,0.0,0.692127585335566,-0.605105720584434,5.0350015950997316,0.039510932242235675,-0.0435202200018564,0.0,455.6516384086874,457.7262680008399,455.4437547261679,457.24072225060155
2.4600000000000017,0.25826815902188327,-0.7188529775879634,16.46147567909594,6.278523433690632,6.186603588352671,0.0,0.7527754280589642,-0.6092077071260645,5.0875295799497025,-0.0022150384136566253,-0.07178744150339426,0.0,447.69540711582533,445.3872805024527,449.1258705544196,445.72856306021
2.520000000000002,0.30469233209606283,-0.7554798625790082,16.761971823380396,6.2782949257055165,6.182178544502232,0.0,0.7950377861123392,-0.6117034515473618,4.929654008790273,-0.007202803205832827,-0.07799616853638779,0.0,376.1846586448552,375.5774997679584,375.70342264066085,375.21948504421874
2.580000000000002,0.35415035135996226,-0.7922810048602924,17.057303099656,6.278445172040428,6.177368681030874,0.0,0.8539646512296104,-0.6150097578291466,4.914712622710108,0.017026604778596747,-0.08489452313643257,0.0,424.8092923499941,424.21173700864546,423.4020643932519,425.4818103964456
2.640000000000002,0.40729539275978915,-0.829277054705595,17.352366811311338,6.279445733652281,6.172263516119299,0.0,0.9179742971294492,-0.6181043026435774,4.920636658874828,0.01596552873768236,-0.08547171909718847,0.0,431.7038598908599,431.6489671417828,431.1077300575899,431.0179747914859
2.700000000000002,0.4646741201916635,-0.8664509014772662,17.65047338099567,6.280592285479255,6.167040243888639,0.0,0.9951162724850504,-0.6209168384690336,5.015733469124557,0.02475266250264179,-0.09042215067028461,0.0,460.7124544736102,460.31482993817144,458.7442614413794,459.4415116081452
2.760000000000002,0.5265671801369313,-0.9037642234288293,17.95239936997146,6.28202112881239,6.1621481739193555,0.0,1.0684272249058344,-0.6227281766491055,5.048224335885137,0.021867711633956007,-0.0679697780720541,0.0,440.05083349838355,441.90009073925506,441.7358655977716,441.49793285080153
2.820000000000002,0.5938237973905355,-0.9411672726771546,18.26345103853885,7.289315836445098e-05,6.1582110367463265,0.0,1.1738021137394707,-0.6238786461784825,5.318816847489896,0.017993262700801253,-0.06129115022008722,0.0,511.4266754190445,511.8996187103621,512.9659668059528,512.6906518178605
2.880000000000002,0.6665171368050012,-0.9786108610603609,18.582939326289253,0.001246958928478037,6.154591430201011,0.0,1.2496091654125623,-0.6241422456998413,5.3306471690064114,0.022543946426315194,-0.058465405357855674,0.0,437.2215531207325,437.45431147155983,438.5424321642638,438.92029686176124
2.940000000000002,0.7443224622576988,-1.0160422648924021,18.906986194199593,0.003071852339010306,6.15104908654212,0.0,1.3441746431189396,-0.6233996874567773,5.470143295526943,0.042751666214523545,-0.06021127562097302,0.0,477.3960966753166,477.2606664150203,477.38688348844266,478.9267860209228
